FUENTE_PAGO,ID_PAGO,FECHA_PAGO,FECHA_REMESA,IDCLIENTE,IDMOROSO,MONTO
MEMO_PAGO_OPERADOR,841391,2021-03-18,,FRANCES_2012,6546,0
MEMO_PAGO_OPERADOR,772497,2020-04-13,2020-04-23,FRANCES_2012,2340,1300
MEMO_PAGO_OPERADOR,763956,2020-03-02,2020-03-03,FRANCES_2012,9691,5200
PAGOPOTENCIAL,94967,2020-05-01,,AMEX_TNLM,1426,3800
OP_BBVA,131,2020-09-05,,FRANCES_2012,6406,115000
MEMO_PAGO_OPERADOR,780012,2020-05-27,2020-05-27,FRANCES_2012,6155,2500
MEMO_PAGO_OPERADOR,815783,2020-11-17,2020-11-18,FRANCES_2012,3881,1300
MEMO_PAGO_OPERADOR,806216,2020-10-02,,FRANCES_2012,8414,0
MEMO_PAGO_OPERADOR,810120,2020-10-22,2020-10-23,FRANCES_2012,7786,1442
MEMO_PAGO_OPERADOR,794437,2020-08-12,2020-08-13,FRANCES_2012,7989,3500
MEMO_PAGO_OPERADOR,842396,2021-03-17,2021-03-22,BSR_TARDIA,2399,2600
MEMO_PAGO_OPERADOR,859201,2021-05-31,2021-05-31,FRANCES_2012,6911,5390
MEMO_PAGO_OPERADOR,796351,2020-08-18,2020-08-24,FRANCES_2012,5671,27000
PAGO,345871,2020-02-14,,FRANCES_2012,7715,2400
MEMO_PAGO_OPERADOR,844886,2021-04-01,2021-04-05,FRANCES_2012,1850,2760
MEMO_PAGO_OPERADOR,838774,2021-03-04,2021-03-08,BSR_TARDIA,5851,2551.45
MEMO_PAGO_OPERADOR,845701,2021-04-12,2021-04-13,BSR_TARDIA,6100,1800
MEMO_PAGO_OPERADOR,834306,2021-01-29,2021-01-29,FRANCES_2012,4961,5545
PAGOPOTENCIAL,111436,2021-01-12,,AMEX_PALM,2649,4241.26
MEMO_PAGO_OPERADOR,783100,2020-06-10,2020-06-12,FRANCES_2012,6204,1979
MEMO_PAGO_OPERADOR,783717,2020-06-16,2020-06-17,FRANCES_2012,3601,1900
MEMO_PAGO_OPERADOR,788023,2020-07-08,2020-07-08,FRANCES_2012,7609,3300
MEMO_PAGO_OPERADOR,810819,2020-10-28,2020-10-28,FRANCES_2012,3646,8090
MEMO_PAGO_OPERADOR,808549,2020-10-14,2020-10-16,BSR_TARDIA,8404,49731.95
MEMO_PAGO_OPERADOR,760425,2020-02-13,2020-02-14,FRANCES_2012,6015,8700
MEMO_PAGO_OPERADOR,813065,2020-11-11,,FRANCES_2012,9448,0
MEMO_PAGO_OPERADOR,777572,2020-05-13,2020-05-14,FRANCES_2012,5495,4700
PAGOPOTENCIAL,57210,2020-09-03,,AMEX_PARM,7774,16000
PAGOPOTENCIAL,110034,2020-12-31,,AMEX_QRPM,4097,5600
MEMO_PAGO_OPERADOR,844757,2021-03-31,2021-03-31,FRANCES_2012,8037,3800
MEMO_PAGO_OPERADOR,859146,2021-05-31,2021-05-31,FRANCES_2012,3993,7234
MEMO_PAGO_OPERADOR,772270,2020-04-21,2020-04-23,BSR_TARDIA,9599,3480
MEMO_PAGO_OPERADOR,781806,2020-06-05,2020-06-08,FRANCES_2012,6252,8000
MEMO_PAGO_OPERADOR,755109,2020-01-20,2020-01-21,FRANCES_2012,8351,55250
MEMO_PAGO_OPERADOR,756014,2020-01-24,2020-01-24,FRANCES_2012,8144,3133
MEMO_PAGO_OPERADOR,793607,2020-08-07,2020-08-11,BSR_TARDIA,3870,100
MEMO_PAGO_OPERADOR,790238,2020-07-03,2020-07-23,BSR_TARDIA,2358,2000
MEMO_PAGO_OPERADOR,773889,2020-04-30,2020-05-04,FRANCES_2012,8474,5165
MEMO_PAGO_OPERADOR,851215,2021-05-03,2021-05-03,FRANCES_2012,1665,4234
MEMO_PAGO_OPERADOR,780530,2020-05-29,2020-05-29,FRANCES_2012,1000,2185
MEMO_PAGO_OPERADOR,778647,2020-05-15,2020-05-20,FRANCES_2012,6950,3250
MEMO_PAGO_OPERADOR,781290,2020-06-02,2020-10-27,FRANCES_2012,8048,0
MEMO_PAGO_OPERADOR,787511,2020-07-06,2020-07-06,FRANCES_2012,5535,1650
PAGOPOTENCIAL,115762,2021-03-26,,AMEX_PNCM,4832,29650.59
MEMO_PAGO_OPERADOR,797938,2020-08-27,2020-08-27,BSR_TARDIA,2706,2703
OP_BBVA,252,2020-12-30,,FRANCES_2012,6069,49500
MEMO_PAGO_OPERADOR,758258,2020-02-03,2020-02-04,FRANCES_2012,4235,1070
MEMO_PAGO_OPERADOR,858908,2021-05-28,2021-05-28,FRANCES_2012,2298,3983.33
PAGOPOTENCIAL,23363,2020-10-23,,AMEX_PALM,2365,28000
MEMO_PAGO_OPERADOR,761014,2020-02-17,2020-10-27,FRANCES_2012,9850,0
MEMO_PAGO_OPERADOR,863497,2021-06-21,2021-06-23,FRANCES_2012,5497,6500
MEMO_PAGO_OPERADOR,789290,2020-07-15,2020-07-16,FRANCES_2012,2933,1500
MEMO_PAGO_OPERADOR,782746,2020-06-10,2020-10-27,FRANCES_2012,7519,0
MEMO_PAGO_OPERADOR,787490,2020-07-06,2020-10-27,FRANCES_2012,6241,0
MEMO_PAGO_OPERADOR,787890,2020-07-07,2020-07-07,FRANCES_2012,8009,3000
MEMO_PAGO_OPERADOR,798506,2020-08-28,2020-08-31,FRANCES_2012,6426,3837
PAGOPOTENCIAL,89031,2020-08-01,,AMEX_PARM,8501,25000
PAGOPOTENCIAL,34526,2020-06-12,,AMEX_PALM,8661,240000
MEMO_PAGO_OPERADOR,752747,2020-01-13,2020-01-14,FRANCES_2012,9125,2050
MEMO_PAGO_OPERADOR,760869,2020-02-17,2020-02-17,FRANCES_2012,3825,1750
PAGOPOTENCIAL,29670,2020-08-12,,HSBC_2019,6815,6000
PAGOPOTENCIAL,40387,2020-06-17,,AMEX_PALM,2463,1862
MEMO_PAGO_OPERADOR,806282,2020-10-06,,HSBC_2019,7596,0
MEMO_PAGO_OPERADOR,831998,2021-01-19,,FRANCES_2012,7123,0
PAGOPOTENCIAL,118340,2021-05-27,,AMEX_ALHR,4893,2500
MEMO_PAGO_OPERADOR,750922,2020-01-05,2020-10-27,FRANCES_2012,2386,0
MEMO_PAGO_OPERADOR,816670,2020-11-24,2020-11-25,FRANCES_2012,4599,2630
MEMO_PAGO_OPERADOR,819208,2020-12-04,2020-12-09,FRANCES_2012,2020,2880
MEMO_PAGO_OPERADOR,750961,2020-01-06,2020-01-06,FRANCES_2012,3597,500
MEMO_PAGO_OPERADOR,861016,2021-06-07,2021-06-08,FRANCES_2012,2129,3900
MEMO_PAGO_OPERADOR,803752,2020-09-22,2020-09-22,FRANCES_2012,4093,2376
MEMO_PAGO_OPERADOR,825491,2020-12-28,2020-12-29,FRANCES_2012,4622,15268
MEMO_PAGO_OPERADOR,844297,2021-03-29,,FRANCES_2012,6223,0
MEMO_PAGO_OPERADOR,769503,2020-04-02,2020-04-02,FRANCES_2012,5354,17635
MEMO_PAGO_OPERADOR,830875,2021-01-18,2021-01-19,FRANCES_2012,7863,4350
PAGOPOTENCIAL,31418,2020-02-07,,AMEX_PNCM,5639,83413
MEMO_PAGO_OPERADOR,863689,2021-06-23,2021-06-24,FRANCES_2012,9772,4105
MEMO_PAGO_OPERADOR,790261,2020-07-21,2020-07-21,FRANCES_2012,2204,2720
MEMO_PAGO_OPERADOR,807042,2020-10-09,,FRANCES_2012,6479,0
PAGOPOTENCIAL,28305,2020-06-05,,AMEX_PALM,3017,5900
PAGOPOTENCIAL,34777,2020-02-13,,AMEX_TNRM,5931,19851.76
PAGOPOTENCIAL,101576,2020-05-22,,AMEX_PALM,5093,2500
PAGOPOTENCIAL,102247,2020-05-22,,AMEX_PFLM,2936,100
PAGO,1165772,2020-02-12,,FRANCES_2012,2171,5670
MEMO_PAGO_OPERADOR,772985,2020-04-24,2020-04-27,FRANCES_2012,2802,2200
MEMO_PAGO_OPERADOR,769626,2020-04-03,2020-04-03,FRANCES_2012,3645,10050
PAGOPOTENCIAL,118091,2021-05-14,,HSBC_2019,2694,7000
MEMO_PAGO_OPERADOR,786827,2020-07-01,2020-07-02,FRANCES_2012,6954,1800
PAGOPOTENCIAL,116352,2021-04-16,,AMEX_ALLR,3159,9407.49
MEMO_PAGO_OPERADOR,752944,2020-01-14,2020-01-15,FRANCES_2012,5587,20650
MEMO_PAGO_OPERADOR,786246,2020-06-29,2020-06-30,FRANCES_2012,6136,2700
PAGOPOTENCIAL,36027,2020-02-19,,AMEX_PALM,8915,3000
MEMO_PAGO_OPERADOR,804694,2020-09-28,2020-09-28,FRANCES_2012,9913,5600
MEMO_PAGO_OPERADOR,757577,2020-01-30,2020-01-31,FRANCES_2012,8229,7250
PAGOPOTENCIAL,122114,2021-06-25,,AMEX_ALLR,6810,9000
PAGOPOTENCIAL,112398,2021-02-08,,AMEX_PALM,1471,3000
PAGOPOTENCIAL,44398,2020-06-23,,AMEX_PALM,1575,5870
MEMO_PAGO_OPERADOR,832237,2021-01-21,2021-01-21,FRANCES_2012,2955,4600
MEMO_PAGO_OPERADOR,756064,2020-01-24,2020-01-27,FRANCES_2012,5599,1500
MEMO_PAGO_OPERADOR,753630,2020-01-17,2020-10-27,FRANCES_2012,6361,0
MEMO_PAGO_OPERADOR,810060,2020-10-21,,HSBC_LEGALES14,8725,0
PAGOPOTENCIAL,60902,2020-09-10,,HSBC_LEGALES14,6693,2650
MEMO_PAGO_OPERADOR,760509,2020-02-14,2020-02-14,FRANCES_2012,4624,4150
PAGOPOTENCIAL,93615,2020-05-04,,AMEX_PNCM,1177,3000
MEMO_PAGO_OPERADOR,768908,2020-03-17,2020-10-27,FRANCES_2012,2669,0
PAGOPOTENCIAL,61224,2020-03-13,,AMEX_PALM,4089,2558.65
MEMO_PAGO_OPERADOR,782472,2020-06-08,2020-06-10,FRANCES_2012,2481,8700
MEMO_PAGO_OPERADOR,757319,2020-01-30,2020-01-30,FRANCES_2012,8234,3266
MEMO_PAGO_OPERADOR,869194,2021-07-23,2021-07-23,FRANCES_2012,5184,13563
MEMO_PAGO_OPERADOR,756977,2020-01-29,2020-01-29,FRANCES_2012,7792,4800
MEMO_PAGO_OPERADOR,805007,2020-09-29,2020-09-29,FRANCES_2012,1594,1680
MEMO_PAGO_OPERADOR,821759,2020-12-10,2020-12-10,FRANCES_2012,5959,4500
MEMO_PAGO_OPERADOR,809001,2020-10-16,2020-10-19,BSR_TARDIA,7695,211000
MEMO_PAGO_OPERADOR,804062,2020-09-23,2020-09-24,FRANCES_2012,7776,1885
PAGOPOTENCIAL,122356,2021-07-07,,AMEX_PARM,5172,3328.28
MEMO_PAGO_OPERADOR,799765,2020-09-07,2020-09-07,FRANCES_2012,3955,5850
PAGO,1268200,2021-07-12,,BSR_TARDIA,1317,10104
PAGOPOTENCIAL,90057,2020-09-29,,AMEX_PARM,2333,6437
MEMO_PAGO_OPERADOR,782612,2020-06-10,2020-10-27,FRANCES_2012,5899,0
MEMO_PAGO_OPERADOR,863795,2021-06-24,2021-06-25,FRANCES_2012,3738,3000
PAGOPOTENCIAL,112295,2021-02-08,,AMEX_PARM,6376,6000
MEMO_PAGO_OPERADOR,751199,2020-01-07,2020-10-27,FRANCES_2012,5970,0
MEMO_PAGO_OPERADOR,784257,2020-06-10,2020-06-19,FRANCES_2012,9616,3380
MEMO_PAGO_OPERADOR,752462,2020-01-10,2020-01-13,FRANCES_2012,3401,16000
PAGOPOTENCIAL,23513,2020-05-28,,AMEX_PARM,4907,6000
MEMO_PAGO_OPERADOR,765210,2020-03-09,2020-03-10,BSR_TARDIA,7443,27431
MEMO_PAGO_OPERADOR,791000,2020-07-24,2020-07-24,FRANCES_2012,1425,1800
MEMO_PAGO_OPERADOR,864190,2021-06-29,2021-06-29,FRANCES_2012,2745,19272
MEMO_PAGO_OPERADOR,776505,2020-05-09,2020-05-11,FRANCES_2012,2062,5530
MEMO_PAGO_OPERADOR,851437,2021-05-05,,FRANCES_2012,6309,0
MEMO_PAGO_OPERADOR,806357,2020-10-07,2020-10-07,FRANCES_2012,2454,4439
MEMO_PAGO_OPERADOR,781147,2020-06-01,2020-06-03,FRANCES_2012,6682,2333
MEMO_PAGO_OPERADOR,827811,2021-01-11,2021-01-11,FRANCES_2012,7514,3000
MEMO_PAGO_OPERADOR,768774,2020-03-16,2020-03-26,BSR_TARDIA,9846,1941
MEMO_PAGO_OPERADOR,847337,2021-04-15,,FRANCES_2012,7489,0
PAGOPOTENCIAL,118034,2021-05-10,,HSBC_LEGALES_TEMP,8347,2200
MEMO_PAGO_OPERADOR,828236,2021-01-08,,HSBC_LEGALES14,8595,0
MEMO_PAGO_OPERADOR,755491,2020-01-13,2020-10-27,FRANCES_2012,7941,0
MEMO_PAGO_OPERADOR,772277,2020-04-21,2020-04-22,FRANCES_2012,9059,1500
MEMO_PAGO_OPERADOR,784342,2020-06-19,2020-10-27,FRANCES_2012,2364,0
MEMO_PAGO_OPERADOR,830380,2021-01-14,2021-01-15,FRANCES_2012,5312,3172
MEMO_PAGO_OPERADOR,781305,2020-06-03,2020-06-03,FRANCES_2012,7263,9000
MEMO_PAGO_OPERADOR,767310,2020-03-12,2020-03-13,FRANCES_2012,2315,3000
MEMO_PAGO_OPERADOR,840575,2021-03-10,2021-03-11,FRANCES_2012,3662,1865
MEMO_PAGO_OPERADOR,815155,2020-11-12,2020-11-13,FRANCES_2012,9160,2400
MEMO_PAGO_OPERADOR,844721,2021-03-31,2021-03-31,FRANCES_2012,3911,1900
MEMO_PAGO_OPERADOR,808789,2020-10-15,2020-10-15,FRANCES_2012,2102,3017
MEMO_PAGO_OPERADOR,762125,2020-02-21,2020-02-26,FRANCES_2012,5300,400
MEMO_PAGO_OPERADOR,844649,2021-03-31,2021-03-31,FRANCES_2012,2412,4200
MEMO_PAGO_OPERADOR,821987,2020-12-11,,FRANCES_2012,8551,0
PAGOPOTENCIAL,30698,2020-02-07,,AMEX_TNLM,6756,500
MEMO_PAGO_OPERADOR,834394,2021-02-01,2021-02-01,FRANCES_2012,1192,14900
MEMO_PAGO_OPERADOR,815285,2020-11-13,,FRANCES_2012,8916,0
MEMO_PAGO_OPERADOR,815578,2020-11-16,2020-11-16,FRANCES_2012,5088,500
MEMO_PAGO_OPERADOR,777703,2020-05-15,2020-05-21,HSBC_LEGALES_TEMP,8826,10800
MEMO_PAGO_OPERADOR,753217,2020-01-15,2020-01-16,FRANCES_2012,5571,4700
MEMO_PAGO_OPERADOR,844137,2021-03-26,2021-03-26,FRANCES_2012,1815,3040
PAGO,1268202,2021-07-12,,BSR_TARDIA,6773,6400
MEMO_PAGO_OPERADOR,775008,2020-05-07,2020-05-07,FRANCES_2012,6236,10000
MEMO_PAGO_OPERADOR,819331,2020-12-04,2020-12-09,FRANCES_2012,3253,24000
PAGOPOTENCIAL,16886,2020-10-16,,AMEX_ALLR,4334,2230.49
MEMO_PAGO_OPERADOR,785593,2020-06-10,2020-06-26,FRANCES_2012,9914,2700
MEMO_PAGO_OPERADOR,772621,2020-04-15,2020-04-28,BSR_TARDIA,1929,6012.58
MEMO_PAGO_OPERADOR,756759,2020-01-28,2020-01-29,FRANCES_2012,5339,2320
MEMO_PAGO_OPERADOR,805467,2020-09-29,2020-09-30,FRANCES_2012,7437,1900
MEMO_PAGO_OPERADOR,757097,2020-01-29,2020-01-31,BSR_TARDIA,8618,10
PAGOPOTENCIAL,123762,2021-07-23,,HSBC_2019,6705,4860
MEMO_PAGO_OPERADOR,753695,2020-01-17,2020-01-20,FRANCES_2012,8258,10000
MEMO_PAGO_OPERADOR,851350,2021-05-04,2021-05-04,FRANCES_2012,7025,47388
MEMO_PAGO_OPERADOR,759313,2020-02-09,2020-02-10,FRANCES_2012,5736,10510
MEMO_PAGO_OPERADOR,771088,2020-03-12,2020-04-15,FRANCES_2012,8677,1250
MEMO_PAGO_OPERADOR,809120,2020-10-14,2020-10-20,BSR_TARDIA,7552,8400
MEMO_PAGO_OPERADOR,830638,2021-01-15,2021-01-15,FRANCES_2012,4784,4000
MEMO_PAGO_OPERADOR,795177,2020-08-15,2020-08-18,FRANCES_2012,5403,1167
MEMO_PAGO_OPERADOR,838170,2021-02-26,2021-02-26,FRANCES_2012,2397,18100
MEMO_PAGO_OPERADOR,779283,2020-05-22,2020-05-22,FRANCES_2012,6766,2100
PAGOPOTENCIAL,122078,2021-06-25,,AMEX_PALM,4209,500
PAGOPOTENCIAL,114405,2021-03-15,,AMEX_ALLR,4230,3700
MEMO_PAGO_OPERADOR,800346,2020-09-09,,HSBC_LEGALES_TEMP,9623,0
PAGOPOTENCIAL,122074,2021-06-14,,AMEX_ALHR,3776,5000
MEMO_PAGO_OPERADOR,770129,2020-04-07,2020-10-27,FRANCES_2012,6293,0
MEMO_PAGO_OPERADOR,836942,2021-02-17,2021-02-18,FRANCES_2012,1682,100
PAGOPOTENCIAL,92097,2020-04-29,,AMEX_PNCM,7340,28900
MEMO_PAGO_OPERADOR,821860,2020-12-10,2020-12-11,FRANCES_2012,1908,1500
MEMO_PAGO_OPERADOR,777332,2020-05-13,2020-05-13,FRANCES_2012,7070,3700
MEMO_PAGO_OPERADOR,750535,2020-01-02,2020-10-27,FRANCES_2012,3846,0
MEMO_PAGO_OPERADOR,847123,2021-04-14,2021-04-15,BSR_TARDIA,8317,1990
MEMO_PAGO_OPERADOR,771607,2020-04-16,2020-04-20,FRANCES_2012,7440,2370
PAGO,891927,2020-03-10,,FRANCES_2012,1051,2650
MEMO_PAGO_OPERADOR,818658,2020-11-30,2020-12-01,FRANCES_2012,5410,2700
MEMO_PAGO_OPERADOR,785586,2020-06-25,2020-06-26,FRANCES_2012,2337,19900
PAGOPOTENCIAL,35001,2020-02-17,,AMEX_TNLM,3926,2205.52
PAGOPOTENCIAL,56916,2020-09-02,,HSBC_LEGALES14,8632,85500
PAGOPOTENCIAL,60545,2020-09-09,,AMEX_PARM,8176,2000
MEMO_PAGO_OPERADOR,787224,2020-07-03,,HSBC_LEGALES_TEMP,9746,0
PAGOPOTENCIAL,89755,2020-04-27,,AMEX_PARM,5175,10000
MEMO_PAGO_OPERADOR,759060,2020-02-07,2020-02-10,FRANCES_2012,9519,4590
MEMO_PAGO_OPERADOR,756753,2020-01-24,2020-01-29,FRANCES_2012,4503,3400
MEMO_PAGO_OPERADOR,808752,2020-10-15,2020-10-15,FRANCES_2012,9302,1200
PAGOPOTENCIAL,106088,2020-11-08,,AMEX_PALM,6884,8050
MEMO_PAGO_OPERADOR,813074,2020-11-11,2020-11-16,FRANCES_2012,4765,2485
MEMO_PAGO_OPERADOR,768641,2020-03-16,2020-03-20,FRANCES_2012,8105,4400
MEMO_PAGO_OPERADOR,760306,2020-02-13,2020-10-27,FRANCES_2012,9927,0
MEMO_PAGO_OPERADOR,767127,2020-03-12,2020-10-27,FRANCES_2012,3119,0
PAGOPOTENCIAL,97805,2020-05-13,,AMEX_PALM,7065,7592
MEMO_PAGO_OPERADOR,869070,2021-07-19,2021-07-22,FRANCES_2012,2903,1820
MEMO_PAGO_OPERADOR,806372,2020-10-07,2020-10-08,BSR_TARDIA,9791,26887.6
MEMO_PAGO_OPERADOR,770890,2020-04-14,2020-04-24,HSBC_LEGALES14,7591,2924
PAGOPOTENCIAL,68999,2020-09-15,,AMEX_PALM,3576,5200
MEMO_PAGO_OPERADOR,780976,2020-06-01,2020-10-27,FRANCES_2012,3487,0
MEMO_PAGO_OPERADOR,787278,2020-07-03,2020-07-06,BSR_TARDIA,4748,4658
PAGOPOTENCIAL,111475,2021-01-13,,HSBC_LEGALES_TEMP,3734,12870
MEMO_PAGO_OPERADOR,769298,2020-03-29,2020-03-30,FRANCES_2012,3700,2730
PAGOPOTENCIAL,95124,2020-10-05,,AMEX_PARM,8181,10554.5
PAGOPOTENCIAL,38834,2020-02-19,,AMEX_PALM,1672,1000
MEMO_PAGO_OPERADOR,867418,2021-07-07,,FRANCES_2012,2074,0
MEMO_PAGO_OPERADOR,757538,2020-01-31,2020-01-31,FRANCES_2012,8237,1000
MEMO_PAGO_OPERADOR,771743,2020-04-17,2020-04-20,FRANCES_2012,5141,2100
MEMO_PAGO_OPERADOR,777011,2020-05-08,2020-05-12,FRANCES_2012,1643,1000
MEMO_PAGO_OPERADOR,789332,2020-06-27,2020-10-27,FRANCES_2012,8921,0
MEMO_PAGO_OPERADOR,856177,2021-05-12,,FRANCES_2012,6554,0
MEMO_PAGO_OPERADOR,840731,2021-03-11,2021-03-12,FRANCES_2012,7874,7700
MEMO_PAGO_OPERADOR,751974,2020-01-09,2020-01-10,FRANCES_2012,5405,3350
MEMO_PAGO_OPERADOR,756551,2020-01-27,2020-01-28,FRANCES_2012,6254,2700
PAGOPOTENCIAL,112764,2021-02-22,,AMEX_PALM,5488,5850
MEMO_PAGO_OPERADOR,818569,2020-11-30,2020-11-30,FRANCES_2012,4880,1755
MEMO_PAGO_OPERADOR,815193,2020-11-13,2020-11-17,FRANCES_2012,4935,3665
MEMO_PAGO_OPERADOR,865111,2021-07-06,2021-07-07,FRANCES_2012,8918,5000
MEMO_PAGO_OPERADOR,755810,2020-01-22,2020-01-27,BSR_TARDIA,9695,3929.6
PAGOPOTENCIAL,15914,2020-10-08,,AMEX_ALHR,5292,1400
MEMO_PAGO_OPERADOR,759526,2020-02-10,2020-02-11,FRANCES_2012,9171,2600
MEMO_PAGO_OPERADOR,845835,2021-04-09,2021-04-13,FRANCES_2012,8208,1600
MEMO_PAGO_OPERADOR,823617,2020-12-15,2020-12-16,FRANCES_2012,1681,3500
MEMO_PAGO_OPERADOR,797925,2020-08-25,2020-08-27,FRANCES_2012,2200,4000
MEMO_PAGO_OPERADOR,865097,2021-07-06,2021-07-07,FRANCES_2012,9852,2610
MEMO_PAGO_OPERADOR,865243,2021-07-07,2021-07-07,FRANCES_2012,8244,2804
MEMO_PAGO_OPERADOR,821867,2020-12-10,2020-12-11,FRANCES_2012,3537,5086
PAGOPOTENCIAL,19207,2020-08-07,,AMEX_QRPM,6540,18919.65
MEMO_PAGO_OPERADOR,782222,2020-06-08,2020-06-09,FRANCES_2012,4635,1700
MEMO_PAGO_OPERADOR,803860,2020-09-22,2020-09-25,FRANCES_2012,6503,12200
PAGOPOTENCIAL,68295,2020-07-07,,AMEX_TNLM,9900,20743
MEMO_PAGO_OPERADOR,782368,2020-06-09,2020-06-11,BSR_TARDIA,2957,17020
PAGOPOTENCIAL,29467,2020-02-06,,AMEX_PALM,1642,4700
MEMO_PAGO_OPERADOR,768277,2020-03-18,2020-03-19,BSR_TARDIA,3838,11026.74
MEMO_PAGO_OPERADOR,866687,2021-07-12,2021-07-12,FRANCES_2012,4770,6500
MEMO_PAGO_OPERADOR,859354,2021-05-31,,BSR_TARDIA,8082,0
MEMO_PAGO_OPERADOR,755155,2020-01-21,2020-10-27,FRANCES_2012,8733,0
MEMO_PAGO_OPERADOR,838905,2021-01-14,2021-03-10,FRANCES_2012,7939,2000
MEMO_PAGO_OPERADOR,798291,2020-08-27,2020-08-28,FRANCES_2012,7339,15000
MEMO_PAGO_OPERADOR,810595,2020-10-26,2020-10-28,BSR_TARDIA,8988,27112.85
MEMO_PAGO_OPERADOR,836034,2021-02-07,2021-02-08,FRANCES_2012,2431,6325
MEMO_PAGO_OPERADOR,818275,2020-11-30,2020-11-30,FRANCES_2012,3451,1850
PAGOPOTENCIAL,91761,2020-10-01,,AMEX_PALM,8769,3000
MEMO_PAGO_OPERADOR,841199,2021-03-16,2021-03-17,FRANCES_2012,5266,7000
MEMO_PAGO_OPERADOR,786491,2020-06-30,2020-07-02,FRANCES_2012,7150,3000
MEMO_PAGO_OPERADOR,863869,2021-06-25,2021-06-25,FRANCES_2012,8674,14000
PAGOPOTENCIAL,39445,2020-02-21,,AMEX_PALM,5176,84751
MEMO_PAGO_OPERADOR,789815,2020-07-18,2020-08-04,HSBC_LEGALES_TEMP,6921,6840
MEMO_PAGO_OPERADOR,803077,2020-09-17,2020-09-18,FRANCES_2012,4927,5000
PAGOPOTENCIAL,98812,2020-05-15,,AMEX_TNLM,7057,35310
MEMO_PAGO_OPERADOR,788676,2020-07-13,2020-07-15,FRANCES_2012,4720,2730
MEMO_PAGO_OPERADOR,847384,2021-04-16,2021-04-16,FRANCES_2012,1271,200
PAGOPOTENCIAL,29036,2020-06-03,,AMEX_TNLM,1798,4200
MEMO_PAGO_OPERADOR,844454,2021-03-29,2021-03-30,FRANCES_2012,8704,8166
MEMO_PAGO_OPERADOR,772760,2020-04-24,2020-04-24,FRANCES_2012,7906,3850
PAGOPOTENCIAL,98680,2020-05-13,,AMEX_PNCM,5000,5337.79
MEMO_PAGO_OPERADOR,790789,2020-07-23,2020-07-23,FRANCES_2012,3412,7943
MEMO_PAGO_OPERADOR,816526,2020-11-21,2020-11-24,FRANCES_2012,3197,2740
MEMO_PAGO_OPERADOR,837604,2021-02-22,2021-02-23,FRANCES_2012,6137,12387
MEMO_PAGO_OPERADOR,779263,2020-05-22,2020-05-22,FRANCES_2012,8012,20000
MEMO_PAGO_OPERADOR,866714,2021-07-09,2021-07-12,FRANCES_2012,5687,2600
MEMO_PAGO_OPERADOR,767173,2020-03-12,2020-03-13,FRANCES_2012,8980,5000
MEMO_PAGO_OPERADOR,865175,2021-07-06,2021-07-07,FRANCES_2012,6498,9500
MEMO_PAGO_OPERADOR,771406,2020-04-16,2020-04-20,HSBC_LEGALES_TEMP,6521,4500
MEMO_PAGO_OPERADOR,753361,2020-01-15,2020-01-16,FRANCES_2012,8697,1900
PAGOPOTENCIAL,63943,2020-09-09,,AMEX_TNLM,2893,2000
MEMO_PAGO_OPERADOR,851981,2021-05-10,2021-05-10,FRANCES_2012,3166,3000
MEMO_PAGO_OPERADOR,809907,2020-10-21,2020-10-22,FRANCES_2012,4815,2200
MEMO_PAGO_OPERADOR,863242,2021-06-07,2021-06-18,FRANCES_2012,2432,2240
PAGOPOTENCIAL,79802,2020-07-17,,AMEX_PALM,3422,200
PAGOPOTENCIAL,69199,2020-04-01,,AMEX_PALM,1306,1500
MEMO_PAGO_OPERADOR,781137,2020-05-29,2020-06-03,BSR_TARDIA,1685,6832.5
MEMO_PAGO_OPERADOR,784968,2020-06-16,2020-06-24,BSR_TARDIA,4760,20000
MEMO_PAGO_OPERADOR,840787,2021-03-12,2021-03-15,FRANCES_2012,3323,1000
PAGOPOTENCIAL,82169,2020-07-22,,AMEX_TNLM,8879,1500
MEMO_PAGO_OPERADOR,750735,2020-01-03,2020-01-03,FRANCES_2012,7391,10100
MEMO_PAGO_OPERADOR,777869,2020-05-15,2020-05-15,FRANCES_2012,1981,900
MEMO_PAGO_OPERADOR,817968,2020-11-27,,FRANCES_2012,3457,0
PAGOPOTENCIAL,83323,2020-04-20,,AMEX_PALM,3503,3000
MEMO_PAGO_OPERADOR,849269,2021-04-24,2021-04-26,FRANCES_2012,2348,1880
MEMO_PAGO_OPERADOR,811420,2020-10-30,2020-10-30,FRANCES_2012,7032,700
MEMO_PAGO_OPERADOR,753732,2020-01-17,2020-01-20,FRANCES_2012,3082,2200
MEMO_PAGO_OPERADOR,798250,2020-08-27,2020-08-28,FRANCES_2012,9899,800
PAGOPOTENCIAL,118083,2021-05-14,,HSBC_2019,6985,1670
MEMO_PAGO_OPERADOR,776122,2020-05-07,2020-05-11,HSBC_LEGALES_TEMP,1936,6193
MEMO_PAGO_OPERADOR,761311,2020-02-18,2020-02-19,FRANCES_2012,2941,4000
MEMO_PAGO_OPERADOR,849221,2021-04-23,2021-04-26,FRANCES_2012,8219,2800
MEMO_PAGO_OPERADOR,773144,2020-04-27,2020-04-27,FRANCES_2012,3165,4000
MEMO_PAGO_OPERADOR,788755,2020-07-06,2020-07-15,FRANCES_2012,9575,3900
